"","kba","domestic_timber"
"13405",9780,0
"13406",9782,0
"13407",9783,139.159793884447
"13408",9784,35.6356924053612
"13409",9785,7.60261163206447
"13410",9786,18.033795875269
"13411",9787,17.9929901637052
"13412",9788,38.6954404172964
"13413",9789,15.764671236657
"13414",9791,14.1725212685468
"13415",9792,28.3914356444673
"13416",9793,12.5029581142334
"13417",9794,0.486576441562174
"13418",9795,6.44831698546467
"13419",9796,32.4329278430635
"13420",9800,0.571728593272865
"13421",9801,26.327268489562
"13422",9803,7.19417576443878
"13423",9805,22.6852679667835
"13424",9806,53.3605162550198
"13425",9807,3.37998986568311
"13426",9808,3.07602618841156
"13427",9810,0
"13428",9811,5.9523002870861
"13429",9814,0
"13430",9816,1.13500836571068
"13431",22323,8.3823939671059
"13432",22324,7.63973071819715
"13433",22325,0.746057946981587
"13434",22326,6.81549941977732
"13435",22328,0
"13436",22329,2.40960335590495
"13437",9750,12.3606505240793
"13438",22331,21.9262848394205
"13439",22333,0
"13440",22334,0
"13441",22335,25.8924027799756
"13442",22336,14.020338141603
"13443",22337,13.5682273910005
"13444",22338,0
"13445",22339,0
"13446",22342,0.83747360423826
"13447",23307,57.0802128006559
"13448",9752,9.27516478697173
"13449",9701,8.38578866517874
"13450",9799,0.558300515101635
"13451",9798,3.6355254321073
"13452",9716,18.4591705976341
"13453",9773,24.4087099178256
"13454",9775,8.07522414850085
"13455",9774,13.7602171160183
"13456",9751,34.6432905842828
"13457",9779,0
"13458",23374,0
"13459",9817,0
"13460",9725,0
"13461",9713,15.989352093645
"13462",9812,0
"13463",9769,0
"13464",9715,24.0751436303523
"13465",9720,11.8690169898044
"13466",9724,0
"13467",9809,7.26340854393178
"13468",9804,2.05645654496191
"13469",9730,0
"13470",9802,0
"13471",9740,0
"13472",9797,0
"13473",9768,0
"13474",9733,14.5070036545158
"13475",9735,0
"13476",9813,6.20370531410319
"13477",9703,32.4713314315025
"13478",9734,0
"13479",26879,0
"13480",18528,0
"13481",18519,0
"13482",18531,0
"13483",210,0
"13484",18512,0
"13485",18522,0
"13486",18517,0
"13487",196,0
"13488",20461,0
"13489",27365,0
"13490",18516,0
"13491",18529,0
"13492",204,0
"13493",26884,0
"13494",207,0
"13495",18521,0
"13496",190,0
"13497",205,0
"13498",18518,0
"13499",29914,0
"13500",18525,0
"13501",203,0
"13502",8023,0
"13503",44661,0.0132167724542497
"13504",47226,0
"13505",47227,0
"13506",47228,0
"13507",47229,0
"13508",47230,0
"13509",30602,0
"13510",47231,0
"13511",47233,0
"13512",47232,0
"13513",18508,0
"13514",6713,0
"13515",44672,2.42262208347624
"13516",44662,29.3418661407439
"13517",44671,0.0918531816896541
"13518",44667,0.312305768223674
"13519",19780,0
"13520",19781,0
"13521",7133,0.756131481630998
"13522",7128,5.27084733460177
"13523",7090,0
"13524",7152,0
"13525",7123,3.5323881378997
"13526",7161,0.129651955613366
"13527",29779,0
"13528",29287,0.0295750821675903
"13529",25009,0
"13530",47104,0
"13531",29713,0
"13532",29696,0
"13533",29849,10.595339071031
"13534",29753,12.7319356200148
"13535",29706,0.140200922932311
"13536",25200,0
"13537",29697,0
"13538",29722,0
"13539",22426,0
"13540",47043,0
"13541",6592,2.40664722079509
"13542",6601,1.34108400841169
"13543",25206,58.5203391630254
"13544",47011,3.78864550536316
"13545",6548,0.161069580619064
"13546",47040,0
"13547",10109,0
"13548",26842,0
"13549",22182,0
"13550",47073,0.874055834621611
"13551",47201,0
"13552",27150,0.154190235406429
"13553",26516,4.81667307536788
"13554",6288,259.424665160357
"13555",47106,0
"13556",6547,0.629469235904474
"13557",29689,1.10652492156856
"13558",24808,0
"13559",29782,0
"13560",6379,0.191893028417364
"13561",21881,0.283341883926645
"13562",47025,0
"13563",26310,0
"13564",15783,0.449443881156695
"13565",26762,10.798591056057
"13566",22478,1.79951071042267
"13567",20766,0.00434688074471066
"13568",47075,0
"13569",26755,1.09180283877603
"13570",22600,1.55028534708986
"13571",47202,0.0842058599079166
"13572",29783,0
"13573",16005,6.07913826753066
"13574",47203,0
"13575",47141,0
"13576",9591,0.0804380184840667
"13577",19372,0.0318605378270149
"13578",22447,0
"13579",26305,0
"13580",47044,0
"13581",47221,0.291588788747691
"13582",47076,0
"13583",47183,0
"13584",47045,0
"13585",29723,0
"13586",47088,0
"13587",10018,0.165313965230793
"13588",15583,0
"13589",7172,0
"13590",19654,0
"13591",47046,0
"13592",47047,0
"13593",26522,0
"13594",47204,0
"13595",47024,0
"13596",19818,0
"13597",26537,0
"13598",7155,3.70398769667065
"13599",45022,6.0955196361999
"13600",26676,0.348471576535412
"13601",26667,0
"13602",10070,0
"13603",29721,0
"13604",26746,0
"13605",29854,59.5115557744188
"13606",45091,0
"13607",47091,0.060172555383228
"13608",24464,0.647512033843996
"13609",19816,0.26207796825406
"13610",47093,0
"13611",47096,0
"13612",24383,0
"13613",47085,0
"13614",47030,0
"13615",18718,0.162898227623318
"13616",47029,0
"13617",29700,0.0675013680268786
"13618",47086,0
"13619",14939,7.50854196346298
"13620",14733,5.82128783308309
"13621",14554,20.8231531855739
"13622",20408,9.83734908057851
"13623",10072,0
"13624",27102,7.4962267680417
"13625",14919,7.28622665750659
"13626",9766,10.7625796297325
"13627",20359,14.1390427319667
"13628",9749,2.26132754304762
"13629",47036,0.0559561145481168
"13630",47012,0.262528342233086
"13631",26277,95.3991530290958
"13632",26671,0
"13633",44800,1.64077247221387
"13634",47027,0
"13635",29757,0.424692477135574
"13636",45501,4.07538289320757
"13637",25064,0
"13638",15760,28.7691690653808
"13639",31530,1.68651705197755
"13640",14937,1.5334599846595
"13641",31531,0
"13642",46669,0
"13643",47206,0
"13644",15560,187.689285003892
"13645",47048,7.19773865707343
"13646",7033,20.4852354831597
"13647",47087,0
"13648",26729,0
"13649",29698,2.01088283894339
"13650",26776,0
"13651",15538,3.9407681095423
"13652",19135,0
"13653",47049,0
"13654",18242,4.62739899256243
"13655",29693,0
"13656",47005,0
"13657",18389,11.8548509527815
"13658",47015,0
"13659",7022,6.10511245798716
"13660",29878,22.2151662061245
"13661",45384,23.550065676112
"13662",15581,9.53997848456088
"13663",47050,0
"13664",22453,0.0075000602707657
"13665",20828,0
"13666",6578,1.31355319073473
"13667",47052,0
"13668",24853,1.62199666941579
"13669",47108,0
"13670",26524,0
"13671",29775,0
"13672",29772,0.912207725414223
"13673",26251,0
"13674",47051,0
"13675",18004,3.00835617049787
"13676",26705,47.4635664130156
"13677",47037,0
"13678",19811,0.0110704275676016
"13679",14504,9.62826051429642
"13680",26661,0
"13681",15861,1.12549817093233
"13682",16015,0.616255431515901
"13683",23029,2.52808393742382
"13684",15876,0
"13685",15501,1.35112949077275
"13686",29701,0
"13687",14926,0.658883051597468
"13688",47167,0.0233593571200939
"13689",16275,22.1236347378943
"13690",47168,0
"13691",26253,0
"13692",14806,0.388655265953055
"13693",47089,0
"13694",26777,0
"13695",8169,0
"13696",47217,0
"13697",29702,0
"13698",20254,0
"13699",47191,0
"13700",25072,0
"13701",16278,0
"13702",47053,0
"13703",29764,0
"13704",47054,0
"13705",47055,0
"13706",6602,1.52729828476221
"13707",19262,0
"13708",26680,0
"13709",10215,0
"13710",29797,0
"13711",10030,4.67441204788525
"13712",47056,0.0207545589135725
"13713",6070,171.2374931126
"13714",22459,0.0802161345579706
"13715",47059,0
"13716",47018,0
"13717",8180,0
"13718",7020,0
"13719",24819,0.830226669921605
"13720",18390,2.28879264523169
"13721",6604,1.30057263083393
"13722",26710,0
"13723",16385,1.29051908318548
"13724",19653,0
"13725",16067,12.4101341250557
"13726",18215,0
"13727",26369,4.18615972157858
"13728",16373,4.23913845884937
"13729",45102,0
"13730",21905,4.05674472013201
"13731",15240,0
"13732",29691,41.5061612717609
"13733",15321,0
"13734",26309,0
"13735",18219,6.75952615966803
"13736",24969,0
"13737",14574,0.28155377201047
"13738",26540,0
"13739",23481,0.122699376374245
"13740",47218,0
"13741",10165,15.1104671022717
"13742",26789,0
"13743",47213,0
"13744",26662,0
"13745",6567,0.0395590346306562
"13746",8172,0
"13747",23351,0
"13748",1176,0
"13749",14307,0
"13750",47090,0
"13751",15586,27.6598783667712
"13752",6063,12.9646872683157
"13753",26689,0.00235911167405005
"13754",26304,64.7731176931191
"13755",7021,0.843737278996761
"13756",14868,0
"13757",19825,0.513598459394
"13758",26823,0
"13759",23981,0
"13760",16370,17.3132709331022
"13761",47118,0.729721354536231
"13762",47125,57.5086409797602
"13763",47208,0
"13764",6413,3.89383827391896
"13765",23051,0
"13766",15561,7.10189853158063
"13767",47170,0
"13768",20218,0
"13769",2830,0
"13770",47057,0
"13771",6546,6.19305780226167
"13772",47058,0
"13773",22512,0
"13774",15984,36.981159102928
"13775",47171,0
"13776",47021,0
"13777",6072,32.790129497394
"13778",6538,14.0648721143255
"13779",47143,0
"13780",47119,0
"13781",26378,3.60179905965121
"13782",47121,0
"13783",27268,11.8713468906206
"13784",19411,0
"13785",26252,0
"13786",6585,0.634910720404644
"13787",26674,0
"13788",29777,0
"13789",6124,0
"13790",26329,0.0387090862341847
"13791",23474,0.980346685850991
"13792",26682,4.50446328096347
"13793",20360,55.8570545947939
"13794",47060,0
"13795",29712,0
"13796",15316,0.752851879943174
"13797",16371,21.6519806268705
"13798",6130,10.2226999952186
"13799",29765,0.130924335131165
"13800",26386,5.20969017549644
"13801",29692,0.0227028360663338
"13802",9781,8.98858190164217
"13803",6395,101.850588573346
"13804",29690,0
"13805",6680,1.01893611528
"13806",6127,11.4064448903102
"13807",26270,0
"13808",29897,0
"13809",15549,52.3465264544254
"13810",24982,0.371842200755133
"13811",20102,0
"13812",47094,0
"13813",23844,0
"13814",19409,1.38701812386056
"13815",27111,0.342816417948879
"13816",22433,5.9439490366502
"13817",22508,8.47563265881658
"13818",22499,16.3776866499979
"13819",22480,0
"13820",22488,0.298692329277471
"13821",23732,0.177558659928669
"13822",12046,22.1508045706976
"13823",24564,0.189452389060346
"13824",23979,0
"13825",47097,0
"13826",47028,0
"13827",26543,0
"13828",20664,0.494242066142399
"13829",47144,0
"13830",6779,65.4579106509343
"13831",26204,0
"13832",15067,0
"13833",16460,0.801000190705042
"13834",47122,2.21866930230132
"13835",47172,0.136053075515498
"13836",29774,0
"13837",26259,0.0133452836372849
"13838",25085,0
"13839",47039,0.000250253581189939
"13840",47061,0
"13841",47078,0
"13842",47146,0
"13843",26790,0
"13844",24702,0
"13845",26528,0.101351804514323
"13846",6537,15.6271495693467
"13847",6786,0
"13848",24863,0
"13849",6551,0.392957115925904
"13850",47148,0
"13851",14928,0.035187998640822
"13852",14936,3.32711253566264
"13853",44685,0
"13854",47129,0
"13855",15248,27.1556647588242
"13856",15990,3.83802890713043
"13857",47007,0
"13858",16682,6.60596055911775
"13859",16663,1.26288064864178
"13860",16640,8.50957712586374
"13861",23472,0.805065394041592
"13862",29751,4.1172680745958
"13863",23656,0
"13864",26675,0
"13865",23658,0
"13866",47130,0
"13867",29761,0.767733546532445
"13868",47032,0
"13869",47069,0
"13870",47070,0
"13871",16359,6.32593670414737
"13872",16363,6.27640011445224
"13873",47071,0.0247532097327412
"13874",14494,2.89209258146693
"13875",47112,0
"13876",23283,7.89099397974714
"13877",47008,0.00616271531549429
"13878",19384,0.413669031639128
"13879",23552,2.99921211907879
"13880",47092,0
"13881",6600,0.993300037990796
"13882",6569,0
"13883",6527,0
"13884",22476,0.000117680846221285
"13885",20219,0
"13886",47062,0
"13887",47063,0
"13888",47064,0
"13889",47173,0
"13890",47174,51.505503671158
"13891",47175,0.0152400130305055
"13892",26612,6.84588454257836
"13893",47128,0
"13894",47065,0
"13895",26268,0.176163982923259
"13896",47066,0
"13897",47067,0.191167071461678
"13898",47176,1.04929683854644
"13899",24459,13.5620427060918
"13900",47131,2.87104188799254
"13901",47159,0
"13902",47068,0
"13903",26531,6.85918247230386
"13904",47177,3.21824432972081
"13905",47077,0
"13906",47100,0
"13907",6660,0
"13908",29778,0
"13909",7027,4.14292806580095
"13910",26328,0
"13911",29768,0
"13912",15935,19.5696926386006
"13913",22436,0
"13914",6539,4.38978376836528
"13915",10082,1.38812568086658
"13916",29766,0
"13917",47178,0
"13918",47101,0
"13919",29747,0.159107776072824
"13920",26769,0
"13921",29710,0
"13922",26841,0
"13923",22520,0
"13924",24332,0.296666017770745
"13925",47134,0
"13926",29769,0
"13927",14407,5.12080386293931
"13928",47079,0
"13929",20248,0.817207464065898
"13930",20137,0
"13931",20166,0
"13932",47080,0
"13933",20243,0.632326357673328
"13934",3618,0.00140755125288426
"13935",26518,21.303772650664
"13936",29770,0
"13937",26687,0.695880823363295
"13938",20414,12.7574057219833
"13939",23480,4.91956665148383
"13940",47150,0
"13941",10069,4.19219509300632
"13942",10090,2.95077709685305
"13943",20369,16.8763467956041
"13944",10012,13.9456842170896
"13945",10104,1.82599994837459
"13946",47136,12.6243885636338
"13947",47138,7.78683853078735
"13948",25207,0
"13949",6237,54.6649938334652
"13950",23034,10.8572908946719
"13951",22494,0.928030173876524
"13952",22340,0
"13953",47145,0.246186724157473
"13954",47147,0
"13955",7026,3.0335474981517
"13956",47009,0
"13957",29795,0
"13958",9765,1.91633660932388
"13959",23602,0.00682528889826242
"13960",10014,0
"13961",47081,0
"13962",29748,0
"13963",6411,10.3740731988093
"13964",47102,0
"13965",22599,1.9707305161857
"13966",26761,18.2476585567515
"13967",14312,0.513927130398298
"13968",47152,0
"13969",20327,0.0706874072097204
"13970",47216,0
"13971",6112,26.2381549206533
"13972",26409,13.3519426168519
"13973",47156,0
"13974",26684,0.39990111034695
"13975",15690,3.51791364183343
"13976",47116,0
"13977",47223,0.122780231603129
"13978",47103,0
"13979",19794,0
"13980",26753,0.609237494449393
"13981",6558,5.77863860962912
"13982",15175,1.90565167207158
"13983",29841,0
"13984",24839,0
"13985",22510,43.0043572907344
"13986",15871,16.9413825806932
"13987",7030,8.07258504754236
"13988",7031,2.90445569755465
"13989",47082,0
"13990",29776,0
"13991",47179,0.0978332486292114
"13992",10026,5.24667760723531
"13993",29787,0
"13994",47158,0
"13995",47010,0
"13996",26534,0
"13997",47151,0
"13998",16661,10.9101157528631
"13999",29694,11.1630339611936
"14000",10223,8.35556121808396
"14001",47212,0
"14002",7081,16.0043436176037
"14003",24840,0.0496568983910538
"14004",47160,0.173469846269185
"14005",47083,0
"14006",29719,0.0301585742745562
"14007",26423,32.7341040359951
"14008",7034,6.75849979441726
"14009",29796,0.0323831032748499
"14010",29583,0
"14011",7079,6.82481650125072
"14012",26807,0.13548541664939
"14013",7148,0
"14014",23870,1.1719664384633
"14015",26520,25.286829810909
"14016",23743,0
"14017",20368,0.000566056666785008
"14018",15286,0
"14019",47196,0
"14020",23133,9.49789284630511
"14021",14941,0.720036715646916
"14022",47117,0
"14023",26273,0
"14024",15710,4.95308879197404
"14025",47161,0.177087101490788
"14026",47114,0
"14027",22332,16.8059630054383
"14028",19463,0.330822199178049
"14029",6522,0
"14030",24744,0.0892657646572229
"14031",26315,0
"14032",6010,52.3367988820613
"14033",6871,0.559193000040391
"14034",6884,0
"14035",6902,0
"14036",9763,5.69898735000098
"14037",9790,8.48768269609317
"14038",10141,0
"14039",15895,38.9030937154552
"14040",18013,0
"14041",18041,3.81104440511913
"14042",19283,0.0399944536091388
"14043",20105,0
"14044",20106,1.23120518441861
"14045",20139,0
"14046",20154,0
"14047",20221,6.49025367846463
"14048",22228,14.3372398331532
"14049",24572,0
"14050",24830,0.42881075054069
"14051",21846,0.110457270732431
"14052",23949,0
"14053",19667,0
"14054",6147,0
"14055",15658,0
"14056",16291,9.87318650297731
"14057",19779,0
"14058",19809,1.35436254986398
"14059",26732,0
"14060",27413,0
"14061",11246,0
"14062",16362,4.31310863482039
"14063",16387,1.40779285034696
"14064",15981,2.14193874469822
"14065",29785,0.144947882497238
"14066",29786,0
"14067",23640,0
"14068",6763,0
"14069",6766,0
"14070",6789,0
"14071",24673,11.9068247225967
"14072",6451,0
"14073",6453,0
"14074",14932,0.0855774717257025
"14075",24739,0
"14076",24740,0
"14077",14788,0
"14078",14460,0
"14079",19058,0.241971804425222
"14080",26100,0
"14081",26101,0
"14082",26102,0
"14083",26105,0
"14084",29618,0
"14085",26094,0
"14086",25212,0
"14087",19789,0
"14088",23749,0
"14089",23755,0
"14090",23762,0
"14091",23764,0
"14092",23777,0
"14093",19786,0
"14094",20337,0
"14095",23769,0
"14096",24528,0
"14097",27481,0
"14098",23782,0
"14099",23759,0
"14100",24515,0
"14101",27171,0
"14102",2009,0
"14103",6813,98.1818584879851
"14104",31561,52.3445720784565
"14105",6397,0.154464705857629
"14106",9759,6.59906267437559
"14107",15804,344.432253450843
"14108",6648,0
"14109",29803,0
"14110",31685,0
"14111",23865,4.11947265901942
"14112",47162,1.58225818621152
"14113",14834,58.1226100853538
"14114",26849,8.88126543573954
"14115",6454,0
"14116",18355,0
"14117",16358,34.4930500149187
"14118",10020,8.90373616308554
"14119",24058,0
"14120",26709,0
"14121",47105,0
"14122",47022,0
"14123",26053,0
"14124",19341,15.566855907011
"14125",47013,0
"14126",47014,0
"14127",47200,0
"14128",47184,0.866042134816428
"14129",44601,0
"14130",6699,1.92129367663417
"14131",19839,1.81924087789133
"14132",12060,15.3020087920412
"14133",15979,0.325253133863672
"14134",15978,1.50574032094367
"14135",1080,0
"14136",9815,45.9099360257818
"14137",29817,43.3477204683558
"14138",6828,0
"14139",19724,0.0052750650793314
"14140",14664,0
"14141",47031,4.75934875797699
"14142",47072,0.84922043202775
"14143",47189,0
"14144",47188,3.36748337680795
"14145",47190,2.63898009645491
"14146",47187,0
"14147",47193,0
"14148",47019,0.907908018707125
"14149",47180,0
"14150",47017,0
"14151",47016,0
"14152",47020,0
"14153",47207,0
"14154",47205,0
"14155",47127,0
"14156",47107,0
"14157",47133,0
"14158",47142,0
"14159",10151,5.78243032676385
"14160",47154,0
"14161",47099,0
"14162",47038,0
"14163",47084,0
"14164",47182,0.0331594155938709
"14165",47195,0
"14166",16068,19.167770882477
"14167",47186,0
"14168",47194,0
"14169",47211,0.25982341023632
"14170",22271,2.99474337879407
"14171",26265,0
"14172",6069,67.7909108617938
"14173",47219,0
"14174",21031,0
"14175",26308,0
"14176",47042,0.279538938639027
"14177",29560,0
"14178",14666,0
"14179",14665,0
"14180",29816,0
"14181",6100,39.4842357039878
"14182",26679,0
"14183",19263,22.8656467246018
"14184",14717,0.0409252728302033
"14185",6092,0.480800077660906
"14186",6066,19.1175560862993
"14187",22643,0
"14188",14364,0.086523147122181
"14189",6449,47.5702787654041
"14190",7068,80.9640153904279
"14191",6376,0.176394220572875
"14192",14925,5.97227437606867
"14193",7045,41.0551646145519
"14194",31508,0
"14195",32138,0
"14196",8021,0
"14197",32128,0.756339036989901
"14198",44742,0
"14199",32148,0
"14200",32158,0
"14201",32133,0
"14202",32146,0
"14203",32125,0
"14204",32147,0
"14205",32127,0
"14206",32143,0.204277694225311
"14207",32150,0.212652088372938
"14208",32135,0
"14209",32136,0
"14210",32124,0
"14211",32145,0
"14212",32130,0
"14213",32161,0
"14214",32142,0
"14215",32144,0
"14216",32160,0
"14217",32123,0
"14218",32159,0
"14219",32129,0
"14220",32132,0
"14221",32152,0
"14222",32162,0
"14223",32131,0
"14224",32122,0
"14225",32153,0
"14226",32107,0
"14227",32108,0
"14228",32110,0
"14229",32105,0
"14230",8027,0
"14231",8028,0
"14232",32106,0
"14233",32104,0
"14234",8036,0
"14235",32114,0
"14236",8041,0
"14237",8039,0
"14238",8040,0
"14239",32112,0
"14240",8046,0
"14241",8043,0.0355569507708928
"14242",8049,0
"14243",32118,0
"14244",32120,0
"14245",32121,0
"14246",8050,0
"14247",32056,0
"14248",32117,0
"14249",8054,0
"14250",8056,0
"14251",32119,0
"14252",8058,0
"14253",32102,0
"14254",32099,0
"14255",32116,0
"14256",8061,0
"14257",32111,0
"14258",6718,0.0171769840246526
"14259",6709,0.0627625478337785
"14260",26327,0
"14261",26373,10.3393482364404
"14262",26372,29.2441732029104
"14263",26371,0.304485571417449
"14264",26370,1.38091151160802
"14265",26368,2.27602259940306
"14266",26367,0
"14267",26366,0
"14268",26365,3.54971591499923
"14269",26364,79.0680951349607
"14270",26363,7.15005879166759
"14271",26362,0
"14272",26361,0
"14273",26360,107.607648935731
"14274",26359,1.29681604381825
"14275",26358,0.907737702912057
"14276",26356,1.39892028879853
"14277",26355,0.445066263053156
"14278",26354,0.281681088238622
"14279",26353,1.17121660387265
"14280",26352,0.257718600206733
"14281",26351,2.59082303576241
"14282",26350,3.55218754267391
"14283",26349,0
"14284",26348,6.66610969929706
"14285",26347,8.92059270387048
"14286",26345,0
"14287",26344,0
"14288",26343,1.52052071014109
"14289",26342,5.92655982805676
"14290",26341,0.342710401919379
"14291",26340,22.5500816147609
"14292",26339,2.41625800551459
"14293",26338,0.0860549204004115
"14294",26337,0.146727390746974
"14295",26336,0
"14296",26335,0.287779880989391
"14297",26334,0
"14298",26333,1.1473362981531
"14299",26332,2.26171278269311
"14300",23649,0.742047555892624
"14301",26392,0.102487521315945
"14302",26391,7.94987028528536
"14303",26390,7.62715042603974
"14304",26389,9.84285671999807
"14305",26388,1.46337729343024
"14306",26387,20.6674183913445
"14307",26385,9.65868183587132
"14308",26384,1.28836481808298
"14309",26383,6.23087430902951
"14310",26382,2.15254035850206
"14311",26381,4.29504644191203
"14312",26380,0.0414074706374548
"14313",26379,1.41016418653096
"14314",26377,0.68833906290314
"14315",26425,0.162229308684356
"14316",26424,5.41209801673863
"14317",26422,4.80899180353379
"14318",26421,3.00889577787481
"14319",26420,0.645977429467967
"14320",26419,1.6387064808136
"14321",26418,0.587304557988315
"14322",26417,2.26859809176927
"14323",26416,0
"14324",26415,0.161380968111411
"14325",26414,0.264563930434592
"14326",26413,5.62083224699345
"14327",26412,2.8217688996518
"14328",26411,0.0745057745438734
"14329",26410,23.3558065936021
"14330",26408,1.08893558628707
"14331",26406,2.90515815578813
"14332",26405,0.525839748632502
"14333",26404,2.23351013411344
"14334",26403,0.250118873183171
"14335",26402,8.62312847937534
"14336",26401,2.70988313080233
"14337",26400,0.339964523532517
"14338",26399,10.3594397194492
"14339",26398,10.1829458891059
"14340",26397,0
"14341",26396,11.9271271342791
"14342",26395,0.942547341985523
"14343",26394,0
"14344",26393,0.698973664300534
"14345",26376,2.02963494648909
"14346",26432,7.00446349373618
"14347",26431,1.35330517146458
"14348",26430,0.309978775449758
"14349",26429,9.77473917880263
"14350",26428,13.9062086333283
"14351",26427,31.8158793550508
"14352",26426,2.51298198326657
"14353",26438,1.1900240578722
"14354",26437,2.23414938845907
"14355",26434,5.78868221597823
"14356",26440,49.7775527058697
"14357",26442,0.172074714614366
"14358",26457,1.3741825930573
"14359",26456,4.53803191320651
"14360",26455,14.5091204480535
"14361",26454,72.5459239086043
"14362",26453,33.3113134819586
"14363",26451,0.157686273311466
"14364",26450,1.45984338738648
"14365",26449,1.86068475682277
"14366",26448,1.21562293577503
"14367",26447,11.1637880863993
"14368",26446,0.123001320416401
"14369",26445,17.3678680394527
"14370",26444,4.76763551160353
"14371",26466,9.24201543651548
"14372",26464,23.4971527590388
"14373",26462,40.3700915305994
"14374",26460,2.30258297382936
"14375",26459,9.11879280568475
"14376",26443,12.2949846260242
"14377",26439,32.4810655973443
"14378",26441,64.1779589322399
"14379",23806,0
"14380",18073,0
"14381",6737,41.7456534030403
"14382",20883,0
"14383",23816,0
"14384",20410,34.1029298726261
"14385",26573,16.3606332394435
"14386",26544,0
"14387",26826,0.0156557199646572
"14388",26272,0
"14389",6018,1.55446070169209
"14390",6296,6.6773354397917
"14391",6410,1.7026127518214
"14392",7208,0
"14393",10232,0.856754860731771
"14394",18290,0
"14395",18426,0
"14396",20101,0
"14397",20138,0
"14398",20202,0
"14399",20215,0
"14400",20370,75.7597858870164
"14401",20371,24.9787335897857
"14402",22236,0
"14403",28590,4.17694948786468
"14404",21823,0.105615288120241
"14405",28717,112.600696887149
"14406",26276,4.90408970822523
"14407",29773,0.337201852310146
"14408",26629,0.20883067068765
"14409",29705,0
"14410",29875,0
"14411",10099,0
"14412",29704,0
"14413",12022,0
"14414",12039,0.260178144031707
"14415",19658,0
"14416",19815,0
"14417",20673,0
"14418",27086,0
"14419",26738,0
"14420",15976,3.28418001860088
"14421",45081,0
"14422",24946,0
"14423",18398,0.0156957951784848
"14424",6785,0
"14425",14927,0
"14426",14988,0.412102513816343
"14427",29792,0.00449355837478428
"14428",29793,0.0287982242302524
"14429",29808,0.0929113358745985
"14430",14359,9.9500779960823
"14431",29850,2.34092780954248
"14432",14899,2.32266724582543
"14433",24462,30.5219006037305
"14434",24595,1.06761534075979
"14435",29755,0
"14436",29851,1.39550766431226
"14437",26521,0.317344083528304
"14438",14484,74.780724011158
"14439",26527,0.7151022884352
"14440",29711,0
"14441",24537,0
"14442",20329,0.414333364700117
"14443",27457,0
"14444",15636,7.26916215875364
"14445",15656,0
"14446",19717,0
"14447",24295,1.58018679830523
"14448",6125,2.06333096512927
"14449",6460,10.5649587111895
"14450",26433,3.02477971643549
"14451",26461,2.15206139768873
"14452",26452,5.786216495937
"14453",26465,3.72204400655945
"14454",26435,1.62612702561491
"14455",23650,1.84185433314548
"14456",26463,6.03387450031208
"14457",26458,7.47715307021096
"14458",44663,26.2423398367489
"14459",26436,0.644679879064425
"14460",48972,0
"14461",48962,0.414703150757109
"14462",48963,0
"14463",48964,0
"14464",48965,7.95692227831519
"14465",48967,2.43996255171323
"14466",48968,32.1164093893628
"14467",48969,0.61898964198242
"14468",48970,0
"14469",48971,4.70382955003295
"14470",48973,0
"14471",48974,0
"14472",48975,0.171717442173487
"14473",16384,15.0244768147643
"14474",44816,2.31424290811975
"14475",44817,7.70162561751896
"14476",48980,0
"14477",48981,0
"14478",48984,3.27936343997415
"14479",48985,0
"14480",48986,0
"14481",48987,0
"14482",6676,0.0286892930960234
"14483",48990,0
"14484",48991,0
"14485",48992,0
"14486",6671,34.4278288908469
"14487",6664,15.7335435233536
"14488",48979,0
"14489",48995,2.14812750000603
"14490",48996,0
"14491",48997,0
"14492",48998,0
"14493",6666,3.96742287331021
"14494",48978,0.208749052751287
"14495",48999,0
"14496",1712,0.0853979479892021
"14497",1749,0
"14498",1740,0
"14499",1696,0
"14500",1702,0.000217257652262433
"14501",1735,0
"14502",1811,0
"14503",30026,0.457448043927971
"14504",30018,0
"14505",1855,0
"14506",1744,0
"14507",1857,0
"14508",1863,0
"14509",1894,0
"14510",1817,0
"14511",1736,0
"14512",1714,1.16346963882042
"14513",1816,0
"14514",44677,0
"14515",26974,0
"14516",19870,1.01931415795698
"14517",19835,0.545495188051633
"14518",19887,0
"14519",19855,0
"14520",19859,0
"14521",19890,0
"14522",19866,0.523503780681617
"14523",19871,0
"14524",49027,0.153831081564017
"14525",49025,0
"14526",26264,0
"14527",49026,0
"14528",20862,0.0274774588377717
"14529",47153,0.0687324138621939
"14530",20863,0
"14531",49009,0
"14532",19930,0
"14533",19931,0
"14534",19933,0
"14535",26850,0
"14536",19934,0
"14537",19928,0
"14538",19929,0
"14539",19927,0
"14540",19932,0
"14541",19935,0
"14542",19936,0
"14543",28541,0
"14544",20715,0
"14545",20575,0
"14546",20716,0
"14547",20576,0
"14548",20714,0
"14549",26886,0
"14550",20827,0
"14551",21882,0
"14552",19645,0
"14553",19627,0
"14554",49031,0.817232244499431
"14555",20876,0
"14556",19941,0
"14557",49024,0
"14558",19939,0
"14559",19823,0.0435825989495728
"14560",19909,0
"14561",29933,0
"14562",27117,0
"14563",18740,0
"14564",26837,5.9943331205984
"14565",27478,0
"14566",18743,0
"14567",49032,0
"14568",19632,0
"14569",27137,0
"14570",19657,0
"14571",19650,0
"14572",19622,0
"14573",27030,0
"14574",20735,0
"14575",49028,0
"14576",49029,0
