"","kba","coastal_protection_reef","coastal_protection","coastal_protection_offshore","coastal_protection_onshore","commercial_timber","domestic_timber","flood_mitigation_500km","flood_mitigation_50km","fuelwood","fwfish","grazing","marinefish","moisture_recycling","nitrogen_retention_500km","nitrogen_retention_50km","nature_access_rural_6hr","nature_access_rural_1hr","nature_access_urban_6hr","nature_access_urban_1hr","pollination","reef_tourism","sediment_deposition_500km","sediment_deposition_50km","vulnerable_carbon"
"220",438,0,0,0,0,0,0,1298.74801242038,1104.42775997975,0,0.01842000085162,0.0410502394854011,2.02711772918701,0,697911.64453125,555889.75390625,577464.947916667,54927.5143229167,502992.09375,311254.072916667,1.8437773026526,0,5810.42326450348,4504.99179267883,32.5
"221",439,0,0,0,0,0.103432880822262,0,133.610669849134,30.3465431977032,0.0322613003143102,0,0.0857073080068143,0,13.3962810668781,493979.129464286,122752.740094866,258095.811480978,1180.02166150964,235859.613790761,0,4.56750581732818,0,29368.6336758477,7132.74551616396,56.7142857142857
"222",440,0,0,0,0,0.135033524812381,0,129.67995810781,27.886872076841,0.0481868280439895,0,0.0766488388180733,0,14.8613827494893,389314.91875,107283.987152778,316041.747093023,3328.47852054862,42570.7311046512,0,1.77308560642931,0,11722.7846128212,3320.9049242225,13.6888888888889
"223",441,0,0,0,0,0,0,0,0,0,0,0.117647066712379,0.453611880540848,0,0,0,0,0,0,0,0,0,0,0,0
"224",442,0,0,0,0,0.145865723162598,0.000580617535195694,1893.63418286851,612.972582731678,0.0388207973396117,0,0.144022732049627,0,16.8805822825371,2466922.18518519,829093.490740741,145296.119427849,341.341099065893,38284.0264246323,0,3.29867260268441,0,32224.1551462809,10744.5513012498,45.8888888888889
"225",443,0,0,0,0,0.325475172752471,0,343.345909850814,73.0134339344691,0.014805462195874,0,0.0370243591821397,0,17.5714490621568,736660.928221845,196512.503108248,618536.990104167,2051.12946805159,208515.527430556,2209.76388888889,0.147864307942871,0,12446.9723736453,3520.85949757933,75.2606382978723
"226",445,0,22.0365085601807,20.0054359436035,22.0365085601807,0.000540730931485693,0,88.1034303483817,78.5964704366976,0.00214537900562088,0,0.330911337461115,0.0376114249229431,6.08080375691949,44110.3369140625,40926.0794270833,526052.628472222,87451.5630001492,337203.527777778,107139.676649306,8.40118463834127,0,413.964343412469,369.939866350757,37.25
"227",446,0,6185.58524576823,0,6185.58524576823,0,0,92.4317563709678,85.7033170088045,0,0,0.205882340669632,0.0376114249229431,0,65218.8046875,64402.265625,558690.041666667,154090.359375,379051.78125,185537.875,0.151032835245132,0,0,0,3
"228",447,0,612.543640136719,0,612.543640136719,0,0,0,0,0,0,0.30481281876564,0.0376114249229431,0,47663.46875,46379.55078125,521539.0625,116520.68359375,325444.203125,185537.875,7.38850098848343,0,0,0,42.5
"229",448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230",449,0,0,0,0,0,0,39.6046245490301,14.0211997803358,0,0.00411625926875893,0.362432720391989,0,13.8330736467883,255075.594460227,116347.519176136,810448.856026786,9446.15069198608,635090.551897321,0,15.4244424863295,0,6326.05718924782,2910.25230355696,42.8181818181818
"231",450,0,0,0,0,0.26504892114541,0,2032.01383683229,571.564169825901,0.0195012355768344,0,0.0318995045217685,0,12.5872835462433,3995829.77083333,1431736.15625,1125662.5703125,13643.0875151952,435288.104166667,0,0.000732832734759844,0,24750.7245635986,9521.11769326528,79.5833333333333
"232",451,0,0,0,0,0.0791453971609612,0,536.720318927314,77.5333775629945,0.00283958512441264,0,0.0879284457745726,0,13.9259610235411,4343387.31925676,1237562.05363176,586373.930339081,3217.26324063421,170221.337101614,0,0.026665471663234,0,122725.605453904,35917.1889051231,89.1216216216216
"233",452,0,0,0,0,0.182618771006557,0.000441596899419292,312.825858559812,57.0028294503753,0.086719376337405,0,0.20854959752448,0,13.456059848355,3429861.14368557,890382.646907217,2306612.72036082,23244.1345043158,780697.153350515,5760.40769974227,0.488498645410476,0,156580.504396655,41066.5097546135,57.2371134020619
"234",453,0,0,0,0,0.0284845316782594,0,115.650297694713,5.98538051381407,0.112850036472082,0,0.245835600879055,0,15.4988695270129,1544081.25657895,79146.0908717105,1047485.69901316,17327.2644621197,330361.960526316,0,11.8527565755342,0,5462.41864876998,239.937989448246,44.7368421052632
"235",454,0,0,0,0,0.00329946067096475,0,115.473048477371,7.59954369869175,0.00973573653544425,0.0101938210917931,0.289740614841,0,17.7689330941252,1515838.0325,115181.8303125,973496.183823529,42975.764145795,454215.751838235,63047.1815257353,8.78614016532898,0,6290.84198561504,489.998619010039,41.12
"236",455,0,0,0,0,0,0,43.2466178106438,5.56388325300962,0,0,0.337196543659779,0,17.7689330941252,3553906.25,459299.453125,982961.46875,30632.3642578125,526862.375,275863.96875,22.7459115982056,0,53689.5546875,7008.85229492188,47.5
"237",456,0,0,0,0,0.0863022972637376,0.00334822391127106,343.168814378124,59.9607411759464,0.00308919964978439,0,0.0176648575831312,0,17.7852429606092,3801264.67045455,842580.62109375,591973.927622241,279.930131313413,145127.43359375,0,0.000862960013753361,0,192226.924537312,41851.5172589042,91.3295454545455
"238",458,0,0,0,0,0.0244414635623495,0,28.1509709601583,8.39758717553989,0.0855121811230977,0.0111691112230931,0.326118344578377,0,14.1932703064372,76167.6430664062,21142.6541748047,379528.91796875,1878.2721324563,139531.753173828,0,9.10726088285446,0,7323.2861328125,1867.21801376343,78.375
"239",459,0,0,0,0,0.269711269665123,0,458.392939828294,66.1548512313186,0.00656711842969465,0,0.027576311504991,0,18.0087952248068,1751096.46612903,318280.799697581,669498.934414809,2889.53650015631,217136.94702926,0,0.0304396869734665,0,56666.0028844034,10146.3384546957,88.5548387096774
"240",461,0,0,0,0,0.00594907639915898,0,60.8380133214339,12.542938526993,0.021601065243729,0.00505424453876913,0.336580123503388,0,13.712820554204,918708.878125,201565.3953125,432804.515625,200.643785476685,65484.046875,0,12.2556322097778,0,16807.3369922638,3616.2256223917,32.2
"241",462,0,0,0,0,0.161662860072697,0,286.630827524319,48.1290221835133,0.0233807847865328,0.479947062352529,0.0969569429401268,0,17.8291017609633,1590668.83152174,245545.98157269,327470.253305288,400.742438408045,237456.448993389,0,0.761575568220787,0,66090.9548674459,9996.79841859444,42
"242",463,0,0,0,0,0.0487204007804394,0,172.179963297645,33.4889491334705,0.126856911927462,0,0.380911305546761,0,13.456059848355,7295265.25,1607217.3125,2522964.375,121709.5234375,933614,0,15.510865688324,0,26070.3842773438,5721.48779296875,46
"243",464,0,0,0,0,0.0174604625297815,0,151.354934027467,48.5668780803663,0.0691852947846341,0.00776172957848757,0.397381669667532,0,13.712820554204,536276.584821429,172356.867559524,1942005.09821429,38687.9979596819,746670.1875,18902.5228794643,7.10856298037938,0,74021.319812593,23921.5815415155,48.3333333333333
"244",465,0,0,0,0,0.220377248872097,0,615.834678085026,139.686325616558,0.0385056333155997,0,0.0254091392476235,0,17.5875409946061,5337920.67521834,1515259.78111354,2462080.03206522,18092.2313626186,738305.392119565,0,0.0133972832715965,0,83801.665395845,21308.5774988982,85.5720524017467
"245",466,0,0,0,0,0.00296598941197011,0,54.0889177288545,14.3911473112975,0.000171002935498642,0.711946839347799,0.268823719943257,0,6.08080375691949,76151.187109375,19925.0665234375,422331.319359756,4514.17951569906,482718.324695122,27067.954839939,4.77736367583275,0,114.574033117294,35.1860404349864,62.88
"246",468,0,0,0,0,0.0227213788015971,0,187.543228623044,86.5138966807361,0.0329163424538982,0.00852401074371301,0.125512795859292,0,13.668866643436,851426.009615385,327780.395733173,2428063.73076923,92959.735339825,2723692.625,16063.4091741855,5.75879029585765,0,16264.3272088445,6207.79001460167,35.3076923076923
"247",469,0,0,0,0,0,0,38.9355142582323,22.9810677817449,0,0,0.188502669334412,0,0,1045319.5,628241.875,1237327.625,2748.78515625,2513139,0,21.0015411376953,0,527.799621582031,315.730773925781,0
"248",470,0,0,0,0,0,0,18.8566092322221,9.48182539568748,0,0,0.181818187236786,0,0,168497.484375,88939.171875,409314.96875,7475.96952311198,117439.322916667,0,16.3997249603271,0,8792.6728515625,4513.3720703125,14
"249",471,0,0,0,0,0.0124466214329004,0,103.713520507708,37.9377440870339,0.0493043325841427,0,0.297765338208405,0,13.8589245433144,425266.046875,193651.765625,387013.697916667,8090.17789713542,121227.080729167,0,20.3393697738647,0,1248.00249608358,563.683158874512,41.3333333333333
"250",473,0,0,0,0,0,0,14.3748004066837,3.4133687571536,0,0,0.245989292860031,0,13.8589245433144,430876.09375,115266.0078125,219367.203125,0,120646.15625,0,12.275918006897,0,452.5244140625,119.892433166504,48
"251",477,0,0,0,0,0.0994736690292887,0,1029.74545511367,368.47704148269,0.0455448620349441,0.0159403495490551,0.144756311702419,0,14.7779282950575,1690838.33303571,696758.84375,2154603.15416667,136212.569791667,742868.579166667,302414.263541667,1.24726849013407,0,31882.0772124699,10572.4375686646,25.1428571428571
"252",479,0,0,0,0,0.285397532254027,0,1160.32914412541,228.170989040096,0.0815915328791824,0,0,0,13.8814865491645,2977224.796875,846232.60546875,1431892.05859375,24728.2423734665,307805.982421875,0,1.20716094897944e-07,0,25635.0228009224,6742.81482601166,100.0625
"253",480,0,0,0,0,0.109185346458596,0,204.909938135323,40.892976293775,0.216119667180547,0,0.506832026526475,0,14.1011452712231,3259000.22222222,764032.306712963,2356915.9765625,45896.1965942383,724570.21484375,0,6.05330417112068,0,29445.102400038,6798.84913437455,61
"254",481,0,0,0,0,0.00390685376713742,0,130.53300829728,23.4170052015216,0.00421535427454847,0.38700428345929,0.130444493117305,0,18.0087952248069,2129789.08482143,352598.864397321,388746.996744792,8191.16415484746,65459.08203125,0,9.58500323976789,0,25957.4318648747,4142.39613011905,33.4074074074074
"255",484,0,0,0,0,0,0,0,0,0,0,0.0018308470505029,3.88217210769653,0,0,0,343.243621826172,0,0,0,0,0,0,0,3.66666666666667
"256",486,0,0,0,0,0,0,0,0,0,0.013867421165659,0,0,2.22068997880014,0,0,135.582983907064,0,0,0,0,0,0,0,3.625
"257",487,0,0,0,0,0,0,0,0,0,0.0102597792048324,0,0,2.32867840699753,0,0,58.2674122750759,0,0,0,0,0,0,0,2.74666666666667
"258",488,0,0,0,0,0,0,0,0,0,0,0,3.83083645502726,3.01726863432127,0,0,0,0,0,0,0,0,0,0,0
"259",491,0,13.4819261883696,9.79427040616671,13.4819261883696,1.44867027032976e-05,0,0,0,5.74585890603161e-05,0.0363005342924054,0.00609682952855303,5.55534155709403,3.01726863432126,0,0,21990.0858043324,294.418314543637,48908.6398537376,0,0,0,0,0,4.59649122807018
"260",492,0,0,0,0,0,0,0,0,0,0.0269245740026236,0,0,3.01726863432127,0,0,13601.559375,1107.52780151367,0,0,0,0,0,0,7.6
"261",493,0,0,0,0,0,0,0,0,0,0.0032455649440332,0,0,3.01726863432127,0,0,27110.2709147135,350.182894388835,94632.4652201335,0,0,0,0,0,4.41666666666667
"262",494,0,131.665685653687,158.284664976597,131.665685653687,0.000107572028756481,0,0,0,8.11353970182688e-06,0.00477434805361554,0.0195549644705252,4.36284473964146,3.01726863432127,0,0,0,0,0,0,0,0,0,0,2.75
"263",495,0,0,0,0,0,0,0,0,0,0.0180920126784424,0,4.39473867416382,3.01726863432127,0,0,32234.3166725852,866.750546542081,128788.0234375,0,0,0,0,0,1.66666666666667
"264",496,0,4.8920049986669,7.01532712216592,4.8920049986669,0,0,0,0,0,0.0104674215981504,0,4.34240674972534,3.01726863432127,0,0,31059.0572916667,645.988690694173,128788.0234375,0,0,0,0,0,1.42857142857143
"265",497,0,0,0,0,0,0,0,0,0,0,0,4.94716095924377,0,0,0,0,0,0,0,0,0,0,0,0
"266",498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",500,0,852.729431152344,221.920415878296,852.729431152344,0.00016914083971642,0,0,0,0.000670130946673453,0,0.0160427801311016,4.46896114349365,0,0,0,38387.77578125,9765.64727478027,128788.0234375,0,0,0,0,0,2
"268",501,0,310.589620828629,518.452560152326,310.589620828629,5.33980804908168e-06,0,0,0,2.13489325965287e-05,0.00472521618939936,0.00452816250305425,13.5356725586785,0,0,0,55851.359375,18178.36328125,128788.0234375,128788.0234375,0,0,0,0,0.25
"269",502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",503,0,61.5479202270508,61.5479202270508,61.5479202270508,0,0,0,0,0,0,0,16.9336554050446,0,0,0,28279.84921875,1076.61580200195,128788.0234375,0,0,0,0,0,2
"271",505,0,2.73079037568455,71.4459533761529,2.73079037568455,0,0,0,0,0,0.0201675657243017,0,109.652862548828,3.01726863432127,0,0,26287.7801897321,1056.88296944754,117916.812165179,0,0,0,0,0,4.66666666666667
"272",507,0,2.51390085133839,4.28955623999631,2.51390085133839,0,0,0,0,0,0.00195072619879449,0,8.16010242817449,0,0,0,10849.6282119751,377.245450854301,22227.1864624023,0,0,0,0,0,8.80281690140845
"273",509,0,1.94221691505507,1.45807502204793,1.94221691505507,0,0,0,0,0,0.00128491106443107,0,8.41424493111816,0,0,0,1225.36990218565,92.0611084168216,0,0,0,0,0,0,4.65714285714286
"274",510,0,0,1.64563703536987,0,0,0,0,0,0,0,0,4.51061618328094,0,0,0,0,0,0,0,0,0,0,0,0
"275",511,0,0,0,0,0,0,0,0,0,0,0,6.29658079147339,0,0,0,0,0,0,0,0,0,0,0,0
"276",513,0,0,0,0,0,0,0,0,0,0.0058774464047299,0,69.3995203450948,0,0,0,1595.9162895636,13.6560095483343,0,0,0,0,0,0,0.270103092783505
"277",514,0,2.86723904311657,0,2.86723904311657,0,0,0,0,0,0.015396676502294,0,19.0845540328459,0,0,0,3510.0000922309,940.482231987847,0,0,0,0,0,0,2.26086956521739
"278",517,0,0.230279176366994,0.351231875015694,0.230279176366994,0.000134420470849044,0,0,0,0,0.00125379547138106,0.0194015641740036,8.84451288165468,0,0,0,1428.09419759115,187.006782531738,0,0,0,0,0,0,4.2
"279",518,0,5.0570011138916,0.234014734625816,5.0570011138916,0,0,0,0,0,0.00659626070410013,0,13.2436151504517,0,0,0,3738.76953125,1145.93957519531,0,0,0,0,0,0,5.5
"280",520,0,0,0,0,0,0,0,0,0,0,0,4.92842153140477,0,0,0,0,0,0,0,0,0,0,0,11
"281",521,0,0,0,0,0,0,0,0,0,0.0084921196103096,0,13.2436151504517,0,0,0,3516.63618164063,224.676237487793,0,0,0,0,0,0,2
"282",522,0,1.67199885845184,154.062164306641,1.67199885845184,0,0,0,0,0,0.0179739712205316,0,13.2436151504517,0,0,0,3661.19729614258,798.502258300781,0,0,0,0,0,0,2.28571428571429
"283",523,0,0,0,0,0,0,0,0,0,0.00542321149259806,0,0,0,0,0,1843.10144042969,327.143737792969,0,0,0,0,0,0,3
"284",524,0,0,0,0,0,0,0,0,0,0.00835490669123828,0,0,0.782450754713146,0,0,1612.32982497919,81.1391278407613,0,0,0,0,0,0,4.544
"285",525,0,1.3074684543269,6.8967370569706,1.3074684543269,0,0,0,0,0,0.0275344520652046,0,13.5711885848135,0.834278874140847,0,0,1265.51282470703,221.384309616089,0,0,0,0,0,0,1.95652173913043
"286",526,0,0,0,0,0,0,0,0,0,0,0,5.1060848236084,0,0,0,189.162943522135,0,0,0,0,0,0,0,0.714285714285714
"287",527,0,1.25380582788161,0.963845678139478,1.25380582788161,0,0,0,0,0,0.0135810718472515,0,7.56775177397379,0,0,0,2252.12258666992,375.968036384583,0,0,0,0,0,0,9.48818897637795
"288",528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",529,0,0,0,0,0,0,0,0,0,0,0,9.60372257232666,0,0,0,0,0,0,0,0,0,0,0,2
"290",530,0,0.35926481803424,0.10506487503866,0.35926481803424,0,0,0,0,0,0.00177828603773378,0,9.24824389990638,0,0,0,100.406347062853,14.3765830993652,0,0,0,0,0,0,45.4615384615385
"291",531,0,0,0,0,0,0,0,0,0,0.0208808500319719,0,0,3.01726863432127,0,0,17668.8491210938,315.510102748871,13769.6798400879,0,0,0,0,0,5
"292",533,0,2.94028435563306,9.30158563677231,2.94028435563306,0,0,0,0,0,0.00137453379963214,0,32.2638513142373,0,0,0,1068.7284738578,18.5676589330037,0,0,0,0,0,0,2.5103734439834
"293",534,0,0,0,0,0,0,0,0,0,0.00686389347538352,0,9.61334762573242,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667
"294",535,0,0,8.74929141998291,0,0,0,0,0,0,0,0,7.04526472091675,0,0,0,0,0,0,0,0,0,0,0,0
"295",536,0,1.92787326922691,4.71031229346991,1.92787326922691,0,7.00434423585187e-05,0,0,2.46969449425065e-05,0.00284654780460352,0.00860442715454273,7.4957606981671,0,0,0,555.17724609375,379.159561157227,0,0,0,0,0,0,6.84210526315789
"296",537,0,4.93484065640304,0,4.93484065640304,0,0,0,0,0,0.00585451834679892,0,11.2560538423472,2.71089640620248,0,0,12235.3480149872,266.2406610956,0,0,0,0,0,0,0.836363636363636
"297",538,0,0,0,0,0,0,0,0,0,0.00341921037761495,0,13.2436151504517,0,0,0,630.724202473958,166.482373555501,0,0,0,0,0,0,4.8
"298",539,0,0.303040815878807,0,0.303040815878807,0,0,0,0,0,0.00416475213023659,0.0149274400661865,14.1451257821357,0.137295734838255,0,0,371.593832364646,30.0375552536339,0,0,0,0,0,0,2.65714285714286
"299",540,0,0,0,0,0,0,0,0,0,0.00141023188674202,0,0,0,0,0,109.401187447941,0,0,0,0,0,0,0,2.51282051282051
"300",541,0,0,0,0,0,7.26253937543888e-05,0,0,2.56073292685944e-05,0.00236547346382091,0.0137042053850741,5.60307168155783,0.137295734838255,0,0,1.41066017150879,0,0,0,0,0,0,0,1.60526315789474
"301",542,0,0.0229492126137859,0,0.0229492126137859,0,0,0,0,0,0.00404450856149197,7.46763599179354e-05,14.6309105835709,0,0,0,59.0206696883492,5.51997458416483,0,0,0,0,0,0,0.857142857142857
"302",544,0,0,0,0,0,0,0,0,0,0,0,6.21313285827637,0,0,0,0,0,0,0,0,0,0,0,0
"303",545,0,0,0,0,0,0,0,0,0,0,0,6.21313285827637,0,0,0,293096.34375,24354.7265625,1674.51611328125,0,0,0,0,0,0
"304",546,0,0,0,0,0.0291752544336086,0,1131.77588616349,919.338412874514,0.0463453987977764,0.0697452190021674,0.790601535027231,0,0,544398.204861111,439012.996527778,879355.3515625,96651.205078125,356305.976806641,41597.3400878906,0.000332053319046584,0,52815.6135525174,42356.4247775608,106.444444444444
"305",547,0,229.472328948975,458.540694645473,229.472328948975,0.0218499443473028,0,0,0,0.0102406773012274,0.0080498831346631,0.70736261733812,5.49622778665452,0,2303.84106445312,2289.01000976562,639379.371527778,89421.998046875,1674.51611328125,1674.51611328125,1.14982960781163e-05,0,0,0,85.8
"306",548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",550,0,0,0,0,0,0,0,0,0,0,0,4.75990056991577,0,0,0,0,0,0,0,0,0,0,0,0
"309",551,0,0,0,0,0,0,0,0,0,0,0,4.75990056991577,0,0,0,0,0,0,0,0,0,0,0,0
"310",552,0,0,0,0,0,0,0,0,0,0,0,2.28675508499146,0,0,0,0,0,0,0,0,0,0,0,0
"311",555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313",557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",559,0,0,0,0,0,0,0,0,0,0,0,3.77610564231873,0,0,0,0,0,0,0,0,0,0,0,0
"315",560,0,200.99560546875,341.582338968913,200.99560546875,0.0301428195089102,0,0,0,0.0151651951018721,0.0044311573728919,0.398498696557394,3.77610564231873,0,1350.37670898438,1335.42449951172,2325008.75,47922.603515625,1411512.5,0,0,0,0,0,85
"316",561,0,0,31.5887050628662,0,0,0,0,0,0,0,0,3.77610564231873,0,0,0,0,0,0,0,0,0,0,0,0
"317",562,0,799.846435546875,3217.72587585449,799.846435546875,0.0234619043767452,0,0,0,0.0355686210095882,0.0041586933657527,0.400799277378752,4.10706865787506,0,0,0,2588307,84629.15625,1448732,0,0,0,0,0,100
"318",565,0,217.011118570964,191.923562007025,217.011118570964,0.025969612838703,0,0,0,0.0623377309552049,0.207193538546562,0.494739389560381,5.05591011047363,3.13575113024597,14452.1616719564,14306.3743489583,1767179.671875,29417.6372070312,211788.248046875,0,0,0,134.590179443359,133.182052612305,99.6666666666667
"319",567,0,0,0,0,0,0,0,0,0,0,0,3.43998336791992,0,0,0,923960.1875,2160.70385742188,116019.703125,0,0,0,0,0,0
"320",568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",570,0,180.800687621622,339.935536162462,180.800687621622,0.00585526734798713,0.00501585838388857,0,0,0.00997425957262378,0,0.298626759170699,2.27623678378339,0,1000.86016552265,992.910666539119,536337.24609375,8399.44921875,70764.16796875,0,0,0,0,0,107.75
"322",571,0,0,0,0,0,0,0,0,0,0,0,1.31518757343292,0,0,0,0,0,0,0,0,0,0,0,0
"323",572,0,0,0,0,0,0,0,0,0,0,0,1.31518757343292,0,0,0,0,0,0,0,0,0,0,0,66.5
"324",573,0,0,0,0,0.000476277898997068,0,0,0,0,0,0,1.31518757343292,0,0,0,0,0,0,0,0,0,0,0,13
"325",574,0,0,0,0,0.000931694812637356,0,0,0,6.70198865974323e-05,0,0,2.09502251942952,0,0,0,0,0,0,0,0,0,0,0,61
"326",576,0,0,0,0,0.00215474469587207,0,0,0,6.17119294474833e-05,0,0,1.98834919929504,0,0,0,0,0,0,0,0,0,0,0,36.5
"327",578,0,237.101307888019,411.651112155989,237.101307888019,0.0129830934553347,0,0,0,0.010134111504395,0,0.0855075933838654,1.67392065607268,3.13575113024597,1191.32480735467,1169.78422333639,732911.342150236,4733.60464497616,101954.740131579,0,0,0,0,0,80.9090909090909
"328",580,0,0,0,0,0.0238460223342139,0,2189.98327153108,1654.73522192738,0.0165840911023392,0.0633456378761265,0.465515436315822,4.42495986223221,3.13575113024597,227782.85390625,153815.964257813,2307545.47083333,36288.8756958432,902847.776736111,28194.8263780382,0,0,1672.79415726662,1006.32121690214,60.1428571428571
"329",581,0,8601.3720703125,3653.2596244812,8601.3720703125,0.0203918628394604,0,0,0,0.0251579040195793,0.147406233707443,0.531669822564416,4.69720232486725,3.13575113024597,35876,35273.76953125,3071615.3125,112946.4765625,1583283.5,68538.609375,1.60404281359661e-06,0,0.939646244049072,0.921833097934723,80.8
"330",582,0,0,0,0,0.0464170835912228,0,0,0,0.0554827079176903,0.00407114531844854,0.898774733411665,5.12772750854492,3.13575113024597,64097.478515625,57248.8671875,3075595.375,112821.44140625,1583283.5,68538.609375,0,0,328.68766784668,293.630569458008,109
"331",583,0,0,0,0,0.00253967926150188,0,0,0,0.000601123464533595,0,0,1.80852115154266,3.13575113024597,0,0,0,0,0,0,0,0,0,0,91
"332",584,0,0,77.1438140869141,0,0,0,0,0,0,0,0,0.769301295280457,0,0,0,2276498.25,24022.060546875,289465.125,0,0,0,0,0,0
"333",588,0,117.379215598106,143.177271739393,117.379215598106,0.0309549209196121,0,0,0,0.0260408938920591,0.0157363509293646,0.44778063354779,2.48320614231957,5.31401566502125,5090.00376796722,4952.45127081871,2745269.83928571,123905.576799665,1288891.90178571,36459.1029575893,0.000197354720148724,0,3.05758371576667,3.02512928005308,79.8
"334",589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335",590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336",591,0,343.744445800781,651.213959097862,343.744445800781,0.0258602431276813,0,0,0,0.0284870370232966,0,0.382306994908545,1.6527111530304,0,1034.14624023438,1024.28173828125,1302573.02083333,45886.1028645833,254212.416666667,0,0.00330952927470207,0,0,0,81.5
"337",592,0,221.205078125,37.3510396003723,221.205078125,0.0296706065827748,0,0,0,0.0152486783203607,0,0.374298813794661,1.87190175056458,0,2200.06982421875,2162.54541015625,1054907.13541667,10044.8571268717,234394.572916667,0,0,0,0,0,95.5
"338",593,0,0,0,0,0,0,0,0,0,0,0,3.10943126678467,0,0,0,0,0,0,0,0,0,0,0,71
"339",594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",596,0,0,0,0,0,0,0,0,0,0,0,2.94284963607788,0,0,0,0,0,0,0,0,0,0,0,0
"342",599,0,2533.32397460938,2668.66510168711,2533.32397460938,0.0393821559846401,0,0,0,0.113756619393826,0.0225045029073954,0.250265436322725,2.34198546409607,4.95855711699298,0,0,2526301.25,192138.3046875,1537882.25,136225.90625,0.512065351009369,0,0,0,90
"343",601,0,0,100.528007507324,0,0,0,0,0,0,0,0,1.7731636762619,0,0,0,0,0,0,0,0,0,0,0,0
"344",602,0,9874.662109375,4873.43603515625,9874.662109375,0.0339801423251629,0,0,0,0.104695573449135,0.0856749191880226,0.733299168708715,1.7731636762619,4.95855711699298,0,0,0,0,0,0,0.00540928542613983,0,0,0,77
"345",603,0,0,0,0,0.0582255618153467,0,62.2843323611021,47.3535192093987,0.0571451176829449,0.044713053231438,0.916946725720107,0,4.95855711699298,118135.4140625,98466.3111979167,2840566.3,172256.553125,1578324.85,81735.54375,0.00215003526924799,0,22700.6531575521,19125.0281575521,105
"346",604,0,550.6923828125,664.710655212402,550.6923828125,0,0,0,0,0,0.0030893268994987,0.891262216759203,0,4.95855711699298,0,0,2768121.875,47277.6796875,1583283.5,0,0.00364970741793513,0,0,0,81
"347",605,0,0,562.099365234375,0,0,0,0,0,0,0.00417761318385601,0.414419849594609,3.82908391952515,4.95855711699298,0,0,2818674,99215.7109375,1583283.5,37219.50390625,0.0021156407892704,0,0,0,84
"348",606,0,0,0,0,0,0,0,0,0,0,0,2.48854541778564,0,0,0,2702233.25,63943.02734375,1583283.5,0,0,0,0,0,0
"349",608,0,0,29.8535403609276,0,0,0,0,0,0,0,0,2.48854541778564,0,0,0,0,0,0,0,0,0,0,0,0
"350",609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351",610,0,60.3464965820312,0,60.3464965820312,0,0,0,0,0,0,0.601796120268421,1.88752150535583,0,21.32301902771,21.1782779693604,0,0,0,0,0.0231622066348791,0,0,0,56
"352",611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353",612,0,438.012084960938,199.743932088216,438.012084960938,0.0060007800348103,0,0,0,0.0022463034838438,0,0.462495770186172,1.88752150535583,0,20311.12890625,20004.775390625,2564011.875,61887.029296875,1550945.8125,0,0,0,0,0,42
"354",613,0,154.059200286865,71.4361267089844,154.059200286865,0.0110371792688966,0,0,0,0.00521564157679677,0,0.348319001343436,2.13107907772064,0,77382.8985595703,76643.4727172852,2539376,342882.28125,1583283.5,1221373.625,0.000615883738646517,0,0,0,85
"355",614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356",615,0,0,12761.7260131836,0,8.24965360590072e-05,0,0,0,0.000109477726228975,0.00588025245815516,0,1.81047403812408,0,0,0,0,0,0,0,0,0,0,0,48
"357",616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",617,0,0,1829.62371826172,0,0,0,0,0,0,0,0,1.81047403812408,0,0,0,0,0,0,0,0,0,0,0,0
