,kba,coastal_protection_reef,coastal_protection,coastal_protection_offshore,coastal_protection_onshore,commercial_timber,domestic_timber,flood_nathab,flood_mitigation_500km,flood_mitigation_50km,fuelwood,fwfish,grazing,marinefish,moisture_recycling,nitrogen_retention_500km,nitrogen_retention_50km,rural_nature_access_360,rural_nature_access_60,urban_nature_access_360,urban_nature_access_60,pollination,reef_tourism,sediment_deposition_500km,sediment_deposition_50km,vulnerable_carbon
121,283,0,164.9255161,42.36930345,11.33370781,0.265338092,0.004044653,0,0,0,0.025876803,0,0.043397305,7.051231384,0,158.1747494,157.218605,99.77675247,56.13705063,0,0,0.007990065,0,0.012620038,0.012415144,222
122,286,0,124.2754481,74.97611266,46.59439754,0.215510756,0,0,0,0,0.015722072,0,0,32.44459391,0,165.6761637,163.6822944,66.10307312,54.35281563,0,0,0.001482465,0,0,0,165
123,287,0,45.61474121,55.59759331,26.58529568,0.056508977,0,0,0,0,0.001226158,0,0,6.488918781,0,163.4945221,162.2156372,32.82207108,21.26555634,0,0,0,0,0,0,76
124,288,0,65.35032272,44.62787628,18.54751968,0.12130409,0,0,0,0,0.002984449,0,0,7.194511056,0,489.9905853,486.1531677,32.54870224,19.66677666,0,0,0.000199969,0,0,0,166
125,289,0,170.4224453,3.19985199,0,0,0.01428744,0,0,0,0.005565442,0,0,24.16076875,0,393.3001709,388.2016754,67.18450165,27.73865509,0,0,0,0,0,0,133
126,290,0,145.8050793,46.03013438,66.74034977,0.370333493,0,0,0,0,0.005149306,0,0,33.98674107,0,695.1190033,680.44487,131.3109856,20.82995033,0,0,6.48E-05,0,0,0,208
127,292,0,0,0,0,2.563904393,0,3260.973467,300.7790647,136.0374429,0.086941007,0.103901522,0.120449031,0,0,1466810.578,839538.9082,1565.826515,606.8559263,1296.921799,0,0.051852696,0,82.89923946,41.36645493,2696
128,293,0,0,0,0,5.544882672,0,92987.41668,17045.85761,9558.589227,0.129594376,8.703162324,0,0,0,5514940.438,3078837.008,1147.56864,267.856316,772.8309879,0,0.002202324,0,15891.18067,8680.369929,5577
129,294,0,0,0,0,16.99311473,0,567112.5277,66471.524,32588.90835,0.54519287,11.06545207,1.112480555,0,632.4126332,91751064,45636941.13,4484.06485,541.1270729,1210.621854,106.2072296,4.795588326,0,69074.28487,35227.36533,15231
130,295,0,0,0,0,0.111439588,0,1414.899598,212.5241527,42.59949374,0.018442311,0.01233054,0.002342775,0,6.011035465,644712.125,130399.4375,68.00596619,28.83811378,15.32757092,0,0.014575667,0,28.39965057,5.804486752,76
131,297,0,0,0,0,1.278751243,0,12153.3503,1587.99817,207.3914654,0.067199296,0.04007793,0,0,36.06621279,1108941.703,146135.5098,192.5039539,258.042141,83.00615501,0,0.004578006,0,448.9234473,62.21046776,781
132,298,0,0,0,0,0.943109868,0,11569.58965,1503.946448,209.4505079,0.124277207,0.258151075,0.177005982,0,36.06621279,1210710.234,162736.9004,193.4440346,135.6353636,83.00615501,0,0.438212634,0,22.34919837,3.147914976,855
133,299,0,0,0,0,0.909405732,0,6483.317715,874.5854325,182.3408396,0.057921524,0.120180035,0.006112594,0,24.04414186,3221293.438,643226.8438,156.721138,75.35500145,41.50307751,0,0.10191051,0,5236.90863,1019.264225,316
134,300,0,0,0,0,0.150550034,0,3336.183273,287.555989,89.61236862,0.088576614,0.957384318,0.064171121,0,12.02207093,1279234.188,392475.8906,153.4663086,249.4111099,30.65514183,431.2231445,3.799221873,0,5116.65033,1397.369131,286
135,302,0,0,0,0,3.093266867,0,6166.797895,47.97837039,20.9293859,0.038719018,0.499745318,0.126410291,0,189.505915,284214.1825,202694.5387,777.1673126,78.53583222,898.7861959,0,0.002436192,0,407.580943,298.0265077,2303
136,303,0,0,0,0,4.972584148,0,604931.0272,13646.53425,3340.734058,0.726006102,0.010137412,1.801791644,0,824.0286015,43478719.69,10403368.05,3125.601944,537.6226065,885.9055395,0,13.57843326,0,44004.39105,10754.58329,10031
137,304,0,0,0,0,4.571227712,0,318188.6003,5486.557649,828.0093041,0.390020095,0.121950564,0.935310886,0,491.7590041,18300961.59,2731977.047,1691.302408,266.8891779,398.2217925,0,4.636242594,0,45816.42561,6869.475441,6111
138,305,0,2771.273682,2789.398682,2771.273682,0.767783214,0,7294.905811,3916.986196,3452.020888,0.110675588,0.740639381,0.016466758,0,15.06213993,357810.2695,305788.6436,1088.384018,3874.299194,807.5819778,6875.456566,1.536286469,0,2897.435972,2364.738569,520
139,307,0,1125.497265,291.2111816,1125.497265,3.418893359,0,0,0,0,0.275420442,0.006139783,0.144745167,0,37.53632552,448973.6541,367069.2491,2583.834442,1232.721343,2422.745934,0,0.009163308,0,288.1103379,226.063243,2356
140,308,0,8417.011532,2885.523903,8417.011532,8.245719824,0,916.689663,0,0,0.29254023,0,0,0,0,99616.4647,94355.55619,1572.591238,1035.564211,206.939744,0,0.005601395,0,0,0,4362
141,310,0,46749.5524,0,46749.5524,0.130733554,0,5669.452148,0,0,0,0,0.013048784,0,0,108699.6523,96586.42383,308.9781723,806.3549042,188.173172,2158.348145,1.105124731,0,668.5761337,574.6828232,114
142,18949,0,718.1669673,216.2651715,640.3206691,3.046339603,0,15506.82686,2.683696283,2.575617231,0.422773812,0.076663204,0.085956872,0,0,80276.77581,57755.03597,944.8767719,1046.06936,620.9275703,263.977356,0.77013206,0,0.578213203,0.568143358,3273
143,314,0,0,0,0,0.674655888,0,5024.925083,221.6248131,139.9054903,0.0446936,0.008615139,0.111079964,0,0,82352.14063,59820.80371,188.6278133,116.0955071,108.4716778,0,1.109402386,0,21.51187882,17.82849179,539
144,317,0,0,0,0,0.081654438,0,307.2042737,14.36861914,8.029813861,0.047310914,0,0.03208556,0,0,38052.07422,23461.42188,45.6656723,32.64695358,23.5216465,0,4.321633816,0,1311.629272,805.350647,75
145,318,0,0,0,0,3.854556402,0,250259.3766,4907.082809,721.4109762,0.692157837,0.203176275,1.322324923,0,677.8299787,25070312.44,3728561.593,2990.299597,808.5109797,805.7116613,0,36.37139465,0,10749.11951,1574.95516,5389
146,319,0,0,0,0,0.859946662,0,64986.09412,1622.009395,340.0591878,0.232526956,0.12613228,0.403837345,0,93.2586841,10111973.25,2111260.203,366.5697098,423.1840687,105.9360294,301.0531998,20.01811233,0,119299.5479,25126.35233,520
147,320,0,0,0,0,2.202560187,0,5618.081257,383.5348058,189.1451958,0.16826544,0,0.010173328,0,130.2853166,577337.9551,346614.877,1127.105713,152.3491593,987.0446396,0,0.848134446,0,312.6849568,229.2728165,1345
148,321,0,313.529793,0,313.529793,5.857919776,0,0,1486.186065,1275.358677,0.058696262,0.056881873,0,0,0,73010.46126,63742.30341,1056.926311,178.5271503,321.0969648,0,2.49E-07,0,456.4213141,445.729612,2932
149,322,0,0,0,0,0.155243263,0,1831.765625,545.2860599,237.0739154,0.064844847,0.004054551,0.037433151,0,8.609976735,499744.9688,211042.9531,61.3965416,36.59207535,23.5216465,0,0.828747094,0,2377.103027,1006.436707,55
150,323,0,0,0,0,1.628431758,0,14282.35349,3624.915646,998.9396881,0.258169685,0,0.37529867,0,86.09976735,4862850.406,1373472.031,650.3243713,473.4105945,178.8361124,0,16.70280422,0,12852.3659,3325.847682,708
151,324,0,0,0,0,1.337272481,0,1039.685313,20738.04381,13088.77271,0.150600496,0,0.092427078,0,11.71499772,1149592.109,688866.9609,754.6125717,206.6857528,628.1193161,67.61401367,0.324758068,0,467.0517959,270.9695561,1264
152,325,0,0,0,0,1.832136076,0,15452.4003,1180.927977,531.1244858,0.148454803,0,0.321942349,0,118.4411969,1561661.457,809587.6816,1068.64402,152.5611057,897.3133087,0,0.109862322,0,131.0811231,80.86276484,1591
153,326,0,0,0,0,34.14327165,0,340770.4249,44452.88965,21731.61208,9.388057082,1.592229232,0.781105003,0,2140.704141,50567922.68,24471240.32,20965.68812,24478.18822,15792.71423,0,57.98999697,0,385037.0005,182307.436,15547
154,330,0,0,0,0,1.023706056,0,52316.20364,998.5170432,100.0156721,0.108516798,0,0.113740366,0,93.03548727,4290167.5,674919.4297,283.4833279,70.02500883,56.38370228,0,1.157200674,0,1084.855891,177.9101015,1046
155,331,0,0,0,0,1.896411136,0,43432.94417,7346.047386,760.9256995,0.107935076,0.009441177,0.098944604,0,170.9047614,15387445.63,1617011.797,301.9483192,35.02952372,44.29924846,0,0.162751748,0,21202.94309,2313.198968,1921
156,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,333,0,0,0,0,0.149643391,0,1811.547363,145.6883238,103.9179569,0.27774775,0.10247042,0.021390373,0,1.673571104,103894.7188,70676.61719,118.0952759,221.2435913,89.73133087,94.61565399,1.336353898,0,9.889336586,6.718491554,75
158,334,0,0,0,0,0.224567188,0,8920.944261,150.6332346,18.89457065,0.027720189,0,0.03208556,0,13.2907839,554208.9375,68811.65625,44.39904022,50.86023331,3.200930357,0,0.13484484,0,22.93996048,2.856063843,122
159,335,0,0,0,0,0.323414821,0,28931.20588,478.863476,94.70853493,0.068603378,0.010309794,0.074696519,0,26.60337016,1240957.688,261670.1641,143.8121643,71.39162064,30.26743698,0,0.728879675,0,9521.270996,1873.575989,199
160,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,337,0,0,0,0,0.168226943,0,0,3.609783252,3.320757898,0.004729225,0.003062072,0.026440142,0,0,386.8765869,353.0827026,50.50996399,20.79397202,23.5216465,0,0.815805554,0,0.055599127,0.050834872,95
162,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,342,0,0,0,0,1.537132427,0,14895.08945,4107.438499,1932.902166,0.096942131,0.070932814,0,0,51.65986041,1234724.922,574957.6016,356.7382927,398.3477974,141.129879,0,0.117975241,0,2262.35454,1118.051205,484
164,344,0,0,0,0,3.949032671,0,0,504.9827515,310.2514419,0.062140405,0.007886804,0,0,0,215470.5024,135462.0562,847.8278809,115.7687559,155.9648008,0,0.029546063,0,61.50917514,39.8540098,1928
165,346,0,0,0,0,0.321232515,0,895.6098831,68.63700023,23.53926326,0.059696541,0,0.074866302,0,17.21995347,262803.9297,121554.0781,191.0201187,67.63376999,179.4626617,0,2.816327333,0,7137.136986,3391.420662,138
166,347,0,0,0,0,0.361290471,0,2838.478059,333.5442261,146.8042655,0.226186366,0,0.117647067,0,17.43838674,598850.0313,298764.7266,342.4410553,143.4705601,284.6952724,0,25.78954053,0,27.6426158,14.00286156,303
167,349,0,0,0,0,3.668011908,0,11787.55637,3755.767429,1689.602878,0.143024831,0.03039704,0.09708911,0,236.8823938,4111668.691,1803299.954,1263.134621,420.9324995,996.3642565,0,1.268720994,0,6200.16023,2763.939616,2392
168,351,0,0,0,0,4.084074586,0,35573.61234,6938.98963,1369.827307,0.128164787,0,0.060606057,0,154.9795812,7673137.75,1664289.914,1127.933067,132.7034464,627.6307955,0,0.657326636,0,8055.852529,1614.933734,1271
169,352,0,0,0,0,0.213856921,0,9206.34082,925.8926512,406.2385654,0.085353419,0.014124328,0,0,3.347142207,889407.7188,392521.3281,192.2506256,101.7956467,179.4626617,0,8.77571702,0,68.5774765,30.19003677,167
170,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,355,0,0,0,0,0.66178776,0,1067.853744,6.068482119,5.285506896,0.019826799,0.025719796,0.051886759,0,47.37647875,16696.21118,13339.35254,299.9777527,93.21223563,336.1344681,0,1.51507523,0,611.1601181,480.8298988,295
172,357,0,0,0,0,2.152010173,0.009419522,50616.54114,9259.462626,2411.092469,0.186675955,0,0.047395136,0,118.3394198,16392707.25,4300099.344,297.4728432,220.4619807,32.00930357,0,22.55507965,0,14801.5177,3995.253451,814
173,358,0,0,0,0,6.308807718,0,355296.7354,6113.870489,977.8047112,0.116389967,0.118568092,0.085936019,0,425.3050847,15076835.78,2423055.91,1331.265072,190.9552485,208.2670612,0,0.874257479,0,2565.127788,411.540816,4865
174,359,0,0,0,0,1.87315554,0,140272.054,2848.899874,843.3141188,0.042484277,0.119838757,0.145345016,0,108.1118458,5109223.25,1516399.672,448.7262955,193.7726495,98.6628952,0,0.044008436,0,3933.86393,1101.307292,686
175,360,0,9673.65918,1940.882172,9673.65918,0.204496854,0,6102.212484,354.8740213,328.8676931,0.213582593,0,0,4.591500759,0,185900.8477,169395.1563,994.2351685,1253.57019,478.4700623,113.3716202,0.015507866,0,28167.45898,25228.0293,31
176,394,0,0,0,0,0.018807855,0,12371.92993,261.9926272,94.01390655,0.017735095,0.82823053,0.175395685,0,32.64354438,3024852.75,907684.9219,397.3125458,439.0774689,212.184906,0,7.279374599,0,14295.69589,4313.813105,169
177,395,0,0,0,0,0.07311579,0,21001.50617,1089.33902,229.8998486,0.135866747,0,0.21390374,0,33.81868027,7755452.375,1941240.797,329.5621872,385.1386871,41.99287415,0,6.935829043,0,94729.91251,23771.17492,42
178,396,0,0,0,0,0.044795793,0,6329.368164,1045.286442,249.8221385,0.032969356,0,0.101604275,0,16.88058228,0,0,35.50929642,18.51609993,0,0,5.267298698,0,0,0,30
179,397,0,1775.036296,0,1775.036296,0.175808461,0,50351.47098,14.61789528,13.32955825,0.154835351,0.051309103,0.117647067,0,105.4286944,72009.62524,64036.75098,863.5593948,700.0611925,521.2711945,3346.29251,6.924799085,0,2716.226098,2335.403948,185
180,398,0,27.70708263,0,26.4277339,0,0,0,0,0,0,0,0.183439221,0.265891075,0,287733.1914,267481.1953,520.5124054,1084.953369,913.7295227,0,53.05894899,0,0,0,392
181,399,0,27491.75391,0,27491.75391,0,0,75391.00091,7588.650963,7036.154063,0,0.056627017,0,0,70.28579625,438505.4805,399726.6875,1086.031982,1945.603607,521.2711945,10038.18384,5.740172207,0,252.3531437,221.5207982,45
182,400,0,0,0,0,0,0,15390.4548,161.7147151,45.03411222,0,2.088849425,0.423872573,0,41.57677363,1239765.719,558762.0781,442.6432037,2260.48761,0,0,9.209246755,0,224658.6484,102120.9063,127
183,401,0,0.431601407,0,0.431601405,0.019690817,0,0,0,0,0.06306725,0,0.082650695,0.53178215,0,135863.8516,111680.2852,144.4290619,399.4679413,304.5765076,0,19.29469252,0,655.7632446,532.6247253,112
184,402,0,42.33695602,0,42.33695602,0,0,23435.86963,0,0,0,0.015248129,0.770658662,0,52.71434719,12396.15338,11739.82959,656.2174606,883.1784218,560.6030731,5019.091919,7.740671231,0,0,0,172
185,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,404,0,0,0,0,0.636629774,0,58608.06788,602.9217429,129.3025154,0.320342296,12.47051889,1.443142982,0,180.1660191,9419826.516,2201887.359,2583.210403,2191.641037,1486.880493,0,74.06536841,0,459451.3021,101292.6805,1088
187,405,0,0,0,0,3.069546195,0,197150.9662,13322.39971,3156.826934,0.601785421,0.280897918,6.178892466,0,433.7224874,24510229.25,5826994.367,3387.222908,2209.358004,977.4566269,1562.892456,4.003801361,0,1829094.054,430605.4159,1273
188,406,0,0,0,0,0.629349523,0,251123.2887,9542.331398,4686.340767,0.760366408,0,0.673661045,0,341.3256626,74300550,34066231.5,3259.759941,1784.178123,1743.162142,0,72.78065366,0,2036292.278,976748.2987,304
189,407,0,191.9002378,3.849725962,2.137681708,0,0,0,0,0,0,0.005564276,0,1.281201929,0,19803.40823,19201.53943,98.39610291,76.77983093,86.87853241,0,0.128584683,0,0,0,104
190,408,0,12048.92305,5.57269226,1.758294963,6.966909493,0,0,0,0,1.010701149,0.009386344,0.999961945,20.8661465,140.5715925,2703360.016,2216492.86,8240.9375,4609.831166,13225.1778,0,27.15169373,0,135590.6089,103130.3368,2780
191,409,0,0,0,0,57.72516815,5.122293667,8584829.28,354511.8421,46656.0526,4.529030057,0,10.42352405,0,5813.575745,971345001.4,256399507.6,55680.81201,30121.72468,14038.93506,2814.260845,32.63350616,0,28003515.52,6301736.474,35806
192,410,0,2212.800222,905.0634155,1865.186249,0.262292034,0,22234.46712,1778.387302,1591.410609,0.066397095,0.139772902,0.389285897,2.933200002,17.57144906,660789.0562,588719.8271,2274.496292,2027.643425,3189.901352,0,16.51181075,0,15868.84583,13177.58693,1091
193,411,0,0,0,0,0.426959212,0,65409.19248,1330.454231,368.3368416,0.274056689,2.395187646,1.244335832,0,130.5741775,10960718.81,2438325.719,1535.464462,937.8231153,30.7553196,0,46.4002558,0,142546.9839,33885.25377,677
194,412,0,0,0,0,1.112209859,0,164226.3554,5405.924284,1426.38101,1.816110826,0,1.586611796,0,317.6079586,71140329.46,21566966.69,4229.612427,2651.77597,7155.511353,731.9607194,8.065469787,0,454225.6943,154205.4087,1249
195,413,0,0,0,0,30.76789108,2.811046257,6026815.375,121712.5735,17505.40906,3.053311126,0,5.234709675,0,4199.057335,677535230.1,148670529.8,22798.96769,8771.679955,18087.77266,326.037323,59.31639351,0,14172734.21,3113028.128,22832
196,414,0,0,0,0,5.312444601,0.013789707,257487.4647,39083.25998,20368.28677,1.182264068,0.016442064,2.639571372,0,436.2335196,37190014.38,20230244.44,5608.275375,3045.805359,720.7363892,0,3.905153236,0,1337912.767,726276.5245,1881
197,415,0,0,0,0,0,0,1764.145264,56.25978191,24.94211135,0,0.005246186,0,0,14.86067407,2957824.5,1257837.25,270.4109802,785.9500732,346.907196,3079.925049,2.098497868,0,153046.8125,64979.89453,25
198,416,0,0,0,0,7.817589646,0,787586.0194,33397.84522,6552.386377,2.140060599,0,3.506385811,0,878.8571596,452832940,107025895.4,11178.45656,5484.48699,19498.16974,0,9.722567856,0,21014059.86,4882921.633,4343
199,417,0,0,0,0,0.084546908,0,18167.53446,310.1912218,41.04308932,0.069452508,1.158841997,0.45843788,0,43.17455006,4761845.5,527302.7656,534.2172394,268.9792023,0,0,5.540338159,0,359621.7773,40474.39545,156
200,418,0,0,0,0,0.01166534,0,3795.576939,74.00186927,4.696789457,0.046265681,0.180785701,0.104626411,0,14.71483904,2652701.25,168889.2813,132.1509552,235.4941406,0,0,6.408782482,0,22710.79688,1518.127686,79
201,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,422,0,0,0,0,0.162948794,0,25332.4808,5095.149566,2480.162999,0.600892609,0,0.423382612,0,59.44269626,22218559.5,11047441.25,722.6743317,441.7752228,441.552002,0,4.69524318,0,589385.3545,294507.4399,273
205,423,0,0,0,0,2.439169194,0,109952.0851,6773.248023,1557.780307,0.287559211,0,1.232720599,0,173.488995,12984978.22,4242939.633,877.6710968,472.3438209,277.3859634,0,1.467155936,0,442292.2989,110165.8084,318
206,424,0,0,0,0,10.10532983,0.883980312,528281.2534,28591.06056,7477.239074,2.726640865,0.030632272,5.044303794,0,1352.373677,34706164.94,11572779.3,4243.42697,1448.759086,1058.918083,0,24.41699664,0,1336775.81,470944.1835,4423
207,425,0,0,0,0,1.720927903,0,109368.239,7060.458282,2230.34472,0.083205185,0.022596018,0,0,104.093397,6501683.25,2040551.109,584.558609,144.1131334,120.9373665,0,0.51427232,0,122486.914,38788.62255,298
208,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,428,0,0,0,0,0.061125759,0,24034.82435,520.4263265,241.7025074,0.042540621,1.223230332,0.454545453,0,65.28708876,8660141.375,3544131.75,651.7360077,682.2907715,424.822998,0,16.28447843,0,108804.6123,38240.66375,83
211,429,0,0,0,0,0.099649794,0,17136.45787,1178.65166,451.0381438,0.118599989,0,1.514602554,0,34.69779899,1051606.906,404021.8438,257.0815125,49.40716803,34.93911743,0,5.510091543,0,169008.585,65691.16614,52
212,430,0,0,0,0,10.01770497,0,859272.5855,124421.7268,54784.26896,4.830606813,0.669097114,4.130115052,0,1232.282507,203137696.4,91098125.94,6375.591984,4873.162683,453.6338346,0,178.1877818,0,8166099.218,4278981.102,4296
213,431,0,0,0,0,0,0,11024.03345,127.0677095,24.90392424,0,0.76022023,0.336898364,0,27.71784909,819132.6875,239892.6094,405.1537476,225.8737335,212.411499,0,9.642571926,0,17254.83331,5032.865494,0
214,432,0,0,0,0,0.018018207,0,17637.63608,1148.8278,339.9606612,0.041365753,0,0.326837558,0,52.04669849,2915279.031,900657.0391,549.2717285,978.2929688,158.7287483,0,8.412048817,0,1461.690186,451.3619614,24
215,433,0,0,0,0,0.025333288,0,9123.215748,1762.898843,483.5743571,0.078474909,0,0,0,17.57144906,7575814.5,2065908.125,161.2710419,169.0162964,109.2934799,0,7.890685558,0,25009.04883,6804.042969,33
216,434,0,1008.670659,0,378.98111,91.21114212,1.271180331,193539.2064,28373.02793,18790.0834,4.313390027,0.598771835,0,0,2548.967925,23324094.18,12331754.22,9768.033697,5826.803646,10176.11296,0,2.381999659,0,142432.0425,71612.44848,15300
217,435,0,66.00191498,252.4864502,66.00191498,0.03675967,0,15845.46484,0,0,0.018064388,0,0,0,17.57144906,4606.104492,4561.771484,155.3934631,47.6956749,86.87853241,5.36105299,0.365198523,0,0,0,0
218,436,0,131.1913108,0,6.637319853,38.25665478,0,503674.52,51568.46011,36988.89949,4.664735528,0.186533087,2.308777796,3.628895044,1845.002152,28662320.29,19801532.03,23270.94479,10637.84966,27513.82651,0,72.58244678,0,519754.8656,360838.7335,13089
219,437,0,0,0,0,1.367772922,0,529098.0239,40918.47746,24948.87798,1.439916616,0.084669226,2.395867208,0,1107.001291,65163049.63,42246721.77,11143.15327,10283.62073,8342.198426,0,135.656248,0,1106674.002,736855.6078,5110
220,438,0,0,0,0,0,0,168504.1777,2597.496025,2208.85552,0,0.073680003,0.164200958,6.081353188,0,2791646.578,2223559.016,914.1377411,1199.036591,741.2612305,5375.359497,7.375109211,0,23241.69306,18019.96717,130
221,439,0,0,0,0,2.896120663,0,345820.6431,3741.098756,849.7032095,0.903316409,0,0.771365772,0,361.6995888,13831415.63,3437076.723,3684.68306,2110.131514,2561.079787,0,127.8901629,0,822321.7429,199716.8745,1588
222,440,0,0,0,0,6.076508617,0,573181.0843,5835.598115,1254.909243,2.168407262,0,0.229946516,0,668.7622237,17519171.34,4827779.422,6493.785034,3403.592106,105.9339409,0,79.78885229,0,527525.3076,149440.7216,616
223,441,0,0,0,0,0,0,0,0,0,0,0,0.117647067,0,0,0,0,0,0,0,0,0,0,0,0,0
224,442,0,0,0,0,3.938374525,0.015676673,299350.4606,51128.12294,16550.25973,1.048161528,0,2.304363713,0,455.7757216,66606899,22385524.25,1717.027632,784.7536686,439.464344,0,89.06416027,0,870052.1889,290102.8851,1239
225,443,0,0,0,0,60.53838213,0,1858274.283,64892.37696,13799.53901,2.753815968,0,2.295510269,0,3268.289526,138492254.5,36944350.58,22085.68277,6881.347898,9309.292679,84.53566742,27.79848989,0,2340030.806,661921.5855,14149
226,445,0,22.03650856,20.00543594,22.03650856,0.003244386,0,24698.3269,440.5171517,392.9823522,0.012872274,0,3.309113375,0,30.40401878,396993.0322,368334.7148,2762.580872,3769.20801,1723.324158,5034.225464,75.61066175,0,3725.679091,3329.458797,298
227,446,0,18556.75574,0,18556.75574,0,0,3430.210938,184.8635127,171.406634,0,0,0.823529363,0,0,65218.80469,64402.26563,1464.151703,4573.771423,783.3291626,5080.643921,0.30206567,0,0,0,6
228,447,0,612.5436401,0,612.5436401,0,0,0,0,0,0,0,0.914438456,0,0,95326.9375,92759.10156,512.8172455,1446.304626,313.331665,2635.963501,14.77700198,0,0,0,85
229,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,449,0,0,0,0,0,0,45113.74123,950.5109892,336.5087947,0,0.069976408,8.335952569,0,276.6614729,5611663.078,2559645.422,4209.070641,4527.524839,965.1555777,0,339.3377347,0,139173.2582,64025.55068,942
231,450,0,0,0,0,3.180587054,0,295526.285,24384.16604,6858.770038,0.234014827,0,0.318995045,0,151.0474026,47949957.25,17180833.88,1898.732178,965.6937211,284.499361,0,0.008793993,0,297008.6948,114253.4123,955
232,451,0,0,0,0,11.71351878,0,2559193.821,79434.6072,11474.93988,0.420258598,0,12.83755308,0,2061.042231,642821323.3,183159183.9,11781.09303,2819.484242,1490.860601,0,3.946489806,0,18163389.61,5315743.958,13190
233,452,0,0,0,0,35.2454228,0.085228202,3409496.429,60688.21656,11058.54891,16.73683963,0,39.83297313,0,2610.475611,665393061.9,172734233.5,48271.83717,21554.46932,20519.15035,4700.697236,94.76873721,0,30376617.85,7966902.892,11104
234,453,0,0,0,0,0.056969063,0,170555.9031,2197.355656,113.7222298,0.225700073,0,4.670876417,0,294.478521,29337543.88,1503775.727,3138.550072,3875.744719,704.4020844,0,225.2023749,0,103785.9543,4558.8218,850
235,454,0,0,0,0,0.072588135,0,223285.9577,2886.826212,189.9885925,0.214186204,0.193682601,4.925590452,0,390.9165281,37895950.81,2879545.758,6741.714569,8427.562714,2753.64252,7301.936222,219.6535041,0,157271.0496,12249.96548,1028
236,455,0,0,0,0,0,0,4764.877884,86.49323562,11.12776651,0,0,0.674393087,0,35.53786619,7107812.5,918598.9063,518.2836456,710.6330566,255.9078217,0,45.4918232,0,107379.1094,14017.70459,95
237,456,0,0,0,0,7.594602159,0.294643704,1646151.435,30198.85567,5276.545223,0.271849569,0,1.430853464,0,1565.101381,334511291,74147094.66,3404.547557,191.4465782,851.4916167,0,0.075940481,0,16915969.36,3682933.519,8037
238,458,0,0,0,0,0.146648781,0,13049.92568,225.2077677,67.1806974,0.513073087,0.078183779,2.282828412,0,99.35289215,609341.1445,169141.2334,918.5894775,346.1437032,245.8567295,0,72.85808706,0,58586.28906,14937.74411,627
239,459,0,0,0,0,41.8052468,0,3484841.555,71050.90567,10254.00194,1.017903357,0,3.502191561,0,2791.36326,271419952.3,49333523.95,14185.7805,2504.275259,5362.515893,0,4.718151481,0,8783230.447,1572682.46,13726
240,461,0,0,0,0,0.017847229,0,15475.34121,425.8660933,87.80056969,0.064803196,0.035379712,2.356060865,0,27.42564111,4593544.391,1007826.977,570.9857101,285.2391846,0,0,61.27816105,0,84036.68496,18081.12811,161
241,462,0,0,0,0,4.203234362,0,309866.9148,7452.401516,1251.354577,0.607900404,12.47862362,1.64826803,0,410.0693405,36585383.13,5647557.576,1403.864837,709.9731465,571.6530061,0,17.51623807,0,1520091.962,229926.3636,966
242,463,0,0,0,0,0.097440802,0,17942.26233,344.3599266,66.97789827,0.253713824,0,0.761822611,0,13.45605985,14590530.5,3214434.625,716.6845398,910.5175781,234.0447693,0,31.02173138,0,52140.76855,11442.97559,92
243,464,0,0,0,0,0.20952555,0,126867.0016,3329.808549,1068.471318,0.830223537,0.155234592,8.742396733,0,260.5435905,11261808.28,3619494.219,7114.001846,7283.027008,2728.421898,3016.157648,149.2798226,0,1554447.716,502353.2124,1015
244,465,0,0,0,0,50.46638999,0,5389706.135,141026.1413,31988.16857,8.817790029,0,4.497417647,0,4027.546888,1222383835,346994489.9,63932.57779,13952.18293,22136.24357,0,3.067977869,0,19190581.38,4879664.247,19596
245,466,0,0,0,0,0.148299471,0,479872.8918,2704.445886,719.5573656,0.008550147,33.46150145,13.441186,0,304.0401878,3807559.355,996253.3262,7865.905167,4294.847318,7587.779052,5970.531555,238.8681838,0,5728.701656,1759.302022,3144
246,468,0,0,0,0,0.590755849,0,255907.6069,4876.123944,2249.361314,0.855824904,0.102288129,2.008204734,0,355.3905327,22137076.25,8522290.289,10265.43799,9812.741909,13506.97772,0,149.7285477,0,422872.5074,161402.5404,918
